ID bài viết,ID Trang,Tên Trang,Tiêu đề,Mô tả,Thời lượng (giây),Thời gian đăng,Loại chú thích,Liên kết vĩnh viễn,Là nội dung đăng chéo,Là bài viết chia sẻ,Loại bài viết,Ngôn ngữ,Nhãn tùy chỉnh,Trạng thái nội dung được tài trợ,Bình luận về dữ liệu,Ngày,Lượt hiển thị,Số người tiếp cận,"Cảm xúc, bình luận và lượt chia sẻ",Cảm xúc,Bình luận,Lượt chia sẻ,Số phản hồi tiêu cực từ người dùng: Ẩn tất cả,Số phản hồi tiêu cực từ người dùng: Ẩn,Tổng số lượt click,Lượt click khác,Tổng số lượt click của người dùng khớp với đối tượng nhắm mục tiêu (Photo Click),Lượt click vào liên kết,Lượt hiển thị từ Bài viết tự nhiên,Lượt hiển thị từ Bài viết đã quảng cáo,Số người tiếp cận từ Bài viết tự nhiên,Số người tiếp cận từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây,Lượt xem video trong tối thiểu 1 phút,Số người xem trong tối thiểu 3 giây,Số người xem trong tối thiểu 1 phút,Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo,Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên,Lượt xem video trong tối thiểu 1 phút từ Đề xuất,Lượt xem video trong tối thiểu 1 phút từ Lượt chia sẻ,Lượt xem video trong tối thiểu 1 phút từ Người theo dõi,Lượt xem video trong tối thiểu 1 phút từ Bài viết đã quảng cáo,Số Giây xem từ Đề xuất,Số Giây xem từ Lượt chia sẻ,Số Giây xem từ Người theo dõi,Số Giây xem từ Bài viết đã quảng cáo,Số Giây xem trung bình từ Đề xuất,Số Giây xem trung bình từ Lượt chia sẻ,Số Giây xem trung bình từ Người theo dõi,Số Giây xem trung bình từ Bài viết đã quảng cáo,Người dùng đã tương tác,Số phản hồi tiêu cực từ người dùng,Số phản hồi tiêu cực của người dùng,Số Giây xem,Số Giây xem trung bình,Thu nhập ước tính ((USD)),CPM quảng cáo ((USD)),Lượt hiển thị quảng cáo,"Lượt xem theo đối tượng liên quan nhất (F, 18-24)","Lượt xem theo đối tượng liên quan nhất (F, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 35-44)","Lượt xem theo đối tượng liên quan nhất (M, 18-24)","Lượt xem theo đối tượng liên quan nhất (M, 25-34)","Lượt xem theo đối tượng liên quan nhất (F, 45-54)","Lượt xem theo đối tượng liên quan nhất (M, 35-44)","Lượt xem theo đối tượng liên quan nhất (F, 55-64)","Lượt xem theo đối tượng liên quan nhất (M, 45-54)","Lượt xem theo đối tượng liên quan nhất (F, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 65+)","Lượt xem theo đối tượng liên quan nhất (M, 55-64)"
8.51E+14,1.01E+14,Fanpage ,,"Để hiểu mẹ hơn, con đã trở về gặp mẹ ở thời quá khứ...

#TwinklingWatermelon",130,11/17/2023 18:12,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02jFb23borguwT7UTzLEm96mVq3xCePBAoQCNXnaXdLy88f3xJsN85AkLHDXF5MxBwl,0,0,Video,,,,,Trọn đời,154441,147374,3601,3556,9,36,,6,7562,7560,,2,154441,0,147374,0,107333,32391,103779,32391,0,107333,0,0,0,0,4171055.054,435.493,562798.903,0,33.763,11.461,29.293,0,10062,6,6,4734289.45,33.155,0,0,0,50753,28560,4845,4675,2493,365,367,79,70,144,38,32
8.51E+14,1.01E+14,Fanpage ,,"Fan bắt gặp vợ chồng Bi Rain và Kim Tae Hee đi đón con về ở một trường học tại USA

Cứ ngỡ gia đình đi quay CF 

#BiRain #KimTaeHee",0,11/17/2023 18:35,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0SX3AXiNuhTU6CLnvMyuYL9P6isSmdDhV2BEYzQUVNm8ZWCV7xQMipPz1T7edvG4Jl,0,0,Ảnh,,,,,Trọn đời,255698,255698,2303,2285,15,3,1,,10390,9673,717,,255698,0,255698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11298,1,1,,,,,,,,,,,,,,,,,
8.51E+14,1.01E+14,Fanpage ,,"Hình ảnh IU và Park Bo Gum đang quay cảnh đám cưới cho bộ phim ""You Have Worked Hard""

#IU #ParkBoGum",0,11/17/2023 19:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid034U5R14X2Y6a11SKLwUqMtFvrsXWMNmyeQaQSta1GWGnE9YfT1RxxbKNTTkFbXdN6l,0,0,Ảnh,,,,,Trọn đời,225295,223342,941,933,7,1,2,,2486,2276,210,,225295,0,223342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3187,2,2,,,,,,,,,,,,,,,,,
8.51E+14,1.01E+14,Fanpage ,,"Trong buổi biểu diễn gần đây của Lee Seung Gi ở Philippines, anh đã đề cập đến việc đội Vagabond hiện đang thăm dò địa điểm ở Philippines.

Như vậy phần 2 ""Vagabond"" cuối cùng cũng bắt đầu thực hiện 

#L#leeseungi",0,11/17/2023 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0JuHRxPkk84gH13QCQtqhekv7kXjvBMfQbbUYoRhAKgphzSm9PgxafC1YK5vt4gPhl,0,0,Ảnh,,,,,Trọn đời,234477,230851,3192,2889,276,27,1,,6118,5784,334,,234477,0,230851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7784,1,1,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,Happy 1st anniversary #WeakHeroClass1 🤍,0,11/17/2023 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02AongNfcMnraQXM1DGW34chQY6ooSquAz9V9E174rVBicYEEEP8CnbcDTiTjbXuX6l,0,0,Ảnh,,,,,Trọn đời,19110,19110,830,827,2,1,,,301,189,112,,19110,0,19110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,0,0,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,Chan yêu ơi =))),0,11/18/2023 7:26,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02fhHmMzkgqZNXSmzT1w5Y9zuFFGX4FThoBLm3mAKF8N2S3ax5f496vJqHfu8nvmGal,0,0,Ảnh,,,,,Trọn đời,46170,46028,2728,2686,36,6,,,2140,1952,188,,46170,0,46028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,0,0,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,"RYEOUN ĐƯỢC XÁC NHẬN ĐÓNG CHÍNH BỘ PHIM ""WEAK HERO CLASS"" MÙA 2 CÙNG VỚI PARK JI HOON ✨

Hóngggggggg waaaaaaaa'",0,11/18/2023 10:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02PjG6AbiLeKsyS3RPGLuTW5YW12RzVrXW3s8rEfeeonNEB1DaUCBgnm8C4moJ9aYl,0,0,Ảnh,,,,,Trọn đời,83716,82640,6190,5591,504,95,,,7917,7267,650,,83716,0,82640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10926,0,0,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,"Đi date mà bị pé ngừi yew gặp kiểu: 🥺

#TwinklingWatermelon",0,11/18/2023 12:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02cNeG6VQFCBuHs6rUi54izcpMUF7y1dudRY2otKwKRcTWP1utUMQUt7wA7pBa9WdSl,0,0,Ảnh,,,,,Trọn đời,268933,257391,10768,10617,97,54,3,,31165,29329,1836,,268933,0,257391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32964,3,3,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,"Đến cuối cùng mới biết được người thân cận bên mình lại là kẻ toipham...

#TheKillingVote",115,11/18/2023 13:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0wrXp4WnhXxdzuW1zybzDVnKQPnP2LbcA2rtwJa4QJGiizeeoesi1JDndgDHrpT2al,0,0,Video,,,,,Trọn đời,235721,229037,4522,4412,18,92,,1,21737,21731,,6,235721,0,229037,0,156522,48879,156522,48879,0,156522,0,0,0,0,5931110.993,717.188,892040.729,0,31.029,7.032,31.321,0,23921,1,1,6823868.91,31.055,0,0,0,69343,44542,8132,7498,4193,586,768,119,120,189,65,37
8.52E+14,1.01E+14,Fanpage ,,"Cái kết HE cho tất cả mọi người...

#TwinklingWatermelon",128,11/18/2023 17:32,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02YTA9iLHhQ1igC5xbjexi2eVxQfXSoZMQziCDdhkwWPcPLvYdJM3G55USE5K7DpQEl,0,0,Video,,,,,Trọn đời,70494,68128,2822,2793,8,21,,,2063,2063,,,70494,0,68128,0,33883,13997,33883,13997,0,33883,0,0,0,0,1608369.248,1007.52,228877.793,0,29.893,12.287,24.685,0,4541,0,0,1838254.561,29.105,0,0,0,16320,7156,1432,2215,986,130,128,27,40,43,15,10
8.52E+14,1.01E+14,Fanpage ,,Phim toàn visual xịn quá bà con ơi~,53,11/18/2023 18:01,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02TYtGGniLrQSJV649grCr29mEJmz1RNuvr9Rcefv89zHBMwg2Z4wiphTA6jH7F2VCl,0,0,Video,,,,,Trọn đời,100923,100923,2779,2564,91,124,,,7952,7928,,24,100923,0,100923,0,48996,0,48996,0,0,48996,0,0,0,0,738440.984,5944.174,231811.215,0,10.87,4.517,10.518,0,9123,0,0,976196.373,10.692,0,0,0,19706,14172,2138,4423,2685,180,332,59,54,61,22,20
8.52E+14,1.01E+14,Fanpage ,,"HAPPY BIRTHDAY HAN SO HEE 🎉💖

#HanSoHee",0,11/18/2023 19:02,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02724JAu5oujfvhsgRVQErSSVRuiin88egwvkYNpSCm6JhmkMGsKXBNZQqtK68ycvQl,0,0,Ảnh,,,,,Trọn đời,48041,48041,3164,3101,53,10,,,1071,719,352,,48041,0,48041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,0,0,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,"Mê vợ chồng nhà này 🥰

#SongKang #KimYooJung",0,11/18/2023 20:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02VBF11tocxqXdWGDRzY3yMt7KF76wvPLb9xDSfnMtaUrjKzgqBSkSjjD1sKXRkGcBl,0,0,Ảnh,,,,,Trọn đời,205301,205301,4972,4822,96,54,,,11594,10271,1323,,205301,0,205301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13425,0,0,,,,,,,,,,,,,,,,,
8.52E+14,1.01E+14,Fanpage ,,Tự dưng thấy Long đại nhân cũng cute 🙂,0,11/18/2023 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02XNFfDbZWfD8G7jE5zWaFasJCRdWwvP2ab9KsBvpnEQWcFHZp9zTr1y6MQmJ4zNual,0,0,Ảnh,,,,,Trọn đời,34856,34535,468,460,6,2,1,,930,836,94,,34856,0,34535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,1,1,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,Mê hai vợ chồng nhà này 🥰,99,11/19/2023 20:10,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02hDy8CZbgg2s7mEWrwxSio8t6db2zZewGk5PzDgfBJcCCFHfMcDhpPx7xvGPC3M82l,0,0,Video,,,,,Trọn đời,1176687,1151207,30040,28536,321,1183,,3,68839,68672,,167,1176687,0,1151207,0,694330,161430,690115,160620,0,694331,0,0,0,0,22050642.89,25228.357,1607361.6,0,21.402,5.221,26.711,0,82930,3,3,23683232.85,21.621,0,0,0,254366,230926,65641,24366,17022,7500,4822,1545,898,1305,298,275
8.53E+14,1.01E+14,Fanpage ,,Quá khứ của Hoàng tử Yan 😆😆,0,11/20/2023 11:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02Z7VT5UCbFnRkC9TKYEtEmxwwTAavEKMjY4qrsw1xieikNsEkHQp14C4N9hEnvH6ml,0,0,Ảnh,,,,,Trọn đời,59651,57928,2457,2424,25,8,,,3896,1484,2412,,57735,1916,56239,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5389,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,"Rồi, tất cả chuẩn bị!
1p30s để đăng xuất khỏi trái đất =)))))",0,11/20/2023 12:25,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02UdnkmXSXbKrdAoGbvvt1ZbNQYRfSWWC5Sd8bzF4okDW2m3A7W4KGthaYE9TcwQCCl,0,0,Ảnh,,,,,Trọn đời,242886,238875,10464,10381,56,27,,1,17478,16922,556,,242886,0,238875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23528,1,1,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,Tình chị em này yêu quá đi 🤗,86,11/20/2023 15:07,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02r2CU6fMqrcS86rSoFGA29DEiUcbjiuqTphidnweJcf8MDuThzDaLPzrafirwTvixl,0,0,Video,,,,,Trọn đời,238763,221658,4488,4224,28,236,1,3,14721,14699,,22,238763,0,221658,0,129216,22425,118229,22171,0,129216,0,0,0,0,2990458.096,3678.849,349443.319,0,15.181,5.146,17.082,0,15945,4,4,3343580.264,15.325,0,0,0,51535,36826,9570,7560,4855,1141,911,266,183,235,67,48
8.53E+14,1.01E+14,Fanpage ,,"Mới hoàn lương 1 xíu mà lại hẹo nhanh vậy sao...

#StrongGirlNamsoon",103,11/20/2023 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0fduTxwFqVKzwdUYpSpMVKQLKjGh1DCjD3vWdHF5A4MkCik2pjDXcNYLhr4ebqiaAl,0,0,Video,,,,,Trọn đời,626748,608618,15495,15117,142,236,,13,66121,66009,,112,626748,0,608618,0,398520,149606,391615,149606,0,398520,0,0,0,0,14814077.88,8553.72,1680059.419,0,28.218,6.596,30.89,0,71199,13,13,16502691.02,28.419,0,0,0,182986,113199,18483,18257,9355,1482,1599,338,314,560,147,112
8.53E+14,1.01E+14,Fanpage ,,"Hình ảnh buổi đọc kịch bản phim ""Death's Game""",0,11/20/2023 18:32,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0jh9JXUxPCJLr7zXBYtpKT3Z6Az3efdud1yfNiQtQdbrC7fyotYbf3iK82dGZuUXtl,0,0,Ảnh,,,,,Trọn đời,122176,121293,3112,3035,67,10,1,1,6610,6198,412,,122176,0,121293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7862,2,2,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,"KIM SEON HO SẼ TỔ CHỨC FAN MEETING TẠI TP. HỒ CHÍ MINH NĂM 2024 VỚI ASIA TOUR <COLOR+FULL> 

#KimSeonHo",0,11/20/2023 20:08,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid027kYJ5jg93fNeyxuFn639HYkUPP7FJEHfiGNeVKjAUDV5fCkKvs7zCJmNEXXe9GGtl,0,0,Ảnh,,,,,Trọn đời,20747,20747,461,412,43,6,,,534,359,175,,20747,0,20747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,"Khi nhận ra người mình crush chính là người phản bội mình 

Thương anh 

#StrongGirlBongSoon",0,11/20/2023 20:28,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02nhswYXdd9zUhCAm3PgzXjg6djA5uHBMH8GU9aN5RgabaPRt5P4L7kF6t1Aa3prKdl,0,0,Ảnh,,,,,Trọn đời,356390,356390,6695,6374,272,49,,,34969,33245,1724,,356390,0,356390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36269,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,Nói thật chứ tui thích xem đoạn bả biến thành ch ó 🤧,104,11/20/2023 21:02,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0ojqSjnExRbxfKBnmY4hfUjvG4KqhduJEdS4MBHgA7KPxPaRUDJqRiMT95z3fYGiXl,0,0,Video,,,,,Trọn đời,843932,817593,14337,13939,76,322,1,6,42703,42599,,104,843932,0,817593,0,512933,207689,505582,206186,0,512933,0,0,0,0,22660063.39,2584.865,1700807.907,0,30.871,4.28,33.122,0,52304,7,7,24363456.16,30.996,0,0,0,215711,144604,27312,29953,16481,2079,2899,431,502,694,240,131
8.53E+14,1.01E+14,Fanpage ,,"LEE JONG SUK ĐANG THẢO LUẬN THAM GIA BỘ PHIM ""I'M AGAINST MY ROMANCE"" CÙNG GO MIN SI ✨

Bộ phim dự kiến ​​sẽ phát sóng trên tvN vào năm 2024.",0,11/21/2023 13:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02yVeq1pGEiUe1rTkj9LLCeNepvdDjY9L8Nja1Ze8frDwLR9ZQU9AQKbsCNZMjZLLZl,0,0,Ảnh,,,,,Trọn đời,15427,15427,292,291,1,0,,,122,80,42,,15427,0,15427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,"Hé lộ ảnh cưới của cặp đôi Park Seo Joon và Park Bo Young ❤️‍🔥

#ConcreteUtopia",0,11/21/2023 16:55,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02CXc8FuSNKVbbLMiD8WYFrNsaN7NKGkyMt2QsoHoEFY7iMut3WMSPqhaFSAyxHBRTl,0,0,Ảnh,,,,,Trọn đời,292159,292159,6840,6758,73,9,1,,31374,30034,1340,,292159,0,292159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32860,1,1,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,JTBC #StrongWomanDoBongSoon và #StrongGirlNamSoon được cho là đang lên kế hoạch sản xuất phần 3 và hiện họ đang tìm kiếm nữ chính tiếp theo cho phần tiếp theo ✨,0,11/21/2023 18:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0GUjLHZQoJygJZXpEyiUkfnMWmi4VpMzeprzKFSHYhyBJvXAxzRbRz6tPL6paQSVgl,0,0,Ảnh,,,,,Trọn đời,32487,32487,543,521,22,0,,,2281,2143,138,,32487,0,32487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,Hmmm.,0,11/21/2023 19:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02ofMjSigEcGV8pyB9iw7G7JmyUpvNoHPMcNTWxR67H7SKFf7wgdmvSyCDN1gUstYZl,0,0,Ảnh,,,,,Trọn đời,30775,30663,2149,2006,109,34,,,2166,1767,399,,30775,0,30663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,,"Still cuts phim ""Welcome To Samdal-Ri"" của Ji Chang Wook và Shin Hae-Sun

#WelcomToSamdalRi",0,11/21/2023 19:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0ZZbP38UtZw8QtMqTmHAtPYioaRSt5o8AjhjrBkRG29EwA5HKoqimKC2TLpXzUjDVl,0,0,Ảnh,,,,,Trọn đời,15560,15560,302,301,0,1,,,90,61,29,,15560,0,15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,Phản diện xin đừng đẹp trai được không,Phản diện xin đừng đẹp trai được không,35,11/21/2023 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02d7TG9wFu7ZGxUCHdmgzEaRv3i1Wv18oM73swKhyMoXubwdWGvDyYmuWJTfb35BZYl,0,0,Video,,,,,Trọn đời,147245,147167,4747,4510,185,52,,,8966,8924,,42,147245,0,147167,0,72614,0,68080,0,0,72614,0,0,0,0,1003904.311,7735.457,255965.671,0,9.588,4.82,9.093,0,11684,0,0,1267605.439,9.426,0,0,0,29851,20255,4722,3841,2071,475,397,106,63,121,34,22
8.53E+14,1.01E+14,Fanpage ,Chỉ mỉm cười khi nhìn thấy bé,Chỉ mỉm cười khi nhìn thấy bé,38,11/21/2023 20:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02kM9YGnhnqcTYsbK3nWKtwP9mka1VZ219mZmJ6f7oPDhdtMtjQn1DHaQKyYSvFjoil,0,0,Video,,,,,Trọn đời,177666,174614,5313,5054,181,78,,,10380,10317,,63,177666,0,174614,0,78192,0,76328,0,0,78192,0,0,0,0,1369222.201,12278.75,195684.622,0,10.024,3.468,9.304,0,13062,0,0,1577185.573,9.785,0,0,0,31941,22664,5532,3000,1727,633,412,137,89,125,25,28
8.53E+14,1.01E+14,Fanpage ,,"Bộ hình Song Kang và Kim Yoo Jung trên tạp chí Elle

#SongKang #KimYooJung",0,11/21/2023 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02VGGMByt9q832Ty3YgkEoJDXFy17LyWM3fCWXJP3kfBMdPezqyJgE466q4diQzzK5l,0,0,Ảnh,,,,,Trọn đời,84488,81473,2787,2755,28,4,,,2025,1785,240,,84488,0,81473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,0,0,,,,,,,,,,,,,,,,,
8.53E+14,1.01E+14,Fanpage ,Đáng yêu quá nè,Đáng yêu quá nè,42,11/21/2023 21:00,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02q7fiyBLFJoyEMiWBg2KujXRoXyJgiCtqxNSzs64vZTMGRKxPpMD7KVwE7WqWBtKJl,0,0,Video,,,,,Trọn đời,150158,149891,5346,5261,45,40,,,7349,7302,,47,150158,0,149891,0,57662,0,56140,0,0,57662,0,0,0,0,882824.623,1200.655,223793.289,0,8.497,4.351,6.959,0,11211,0,0,1107818.567,8.125,0,0,0,22585,16093,5053,2415,1588,637,567,150,165,107,47,77
8.54E+14,1.01E+14,Fanpage ,,"Giúp ngừi, ngừi baos ơn là có thật nha...",128,11/21/2023 21:30,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid033DtWy6dztQfyp8nwEmz2j1v6PxattXudvXR8L5cndqC8GW491GdAvdn2FtpAzk8gl,0,0,Video,,,,,Trọn đời,647377,647377,11009,10746,43,220,,15,38623,38558,,65,647377,0,647377,0,387877,179107,387877,179107,0,387877,0,0,0,0,21166766.11,1253.511,1701452.207,0,37.419,5.998,36.246,0,43721,15,15,22869471.83,37.318,0,0,0,135693,128094,25099,32257,25457,1754,3992,369,439,499,205,124
8.54E+14,1.01E+14,Fanpage ,,Ỏoo,0,11/22/2023 9:45,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02MeHvR27LZH72vo39fembFUmRNEmTvT9i6p6byUDWSTRAoQvWtNnrGFNL4goeTymTl,0,0,Ảnh,,,,,Trọn đời,161404,159313,10327,9941,297,89,1,1,21117,19407,1710,,161404,0,159313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24631,2,2,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,"Phải cá tươi 😌

Idea: dochoichu",0,11/22/2023 11:17,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0zhSS6YSPNdTjjJgm8VKhhpSckFSAg3yWLt1bQWao8fg3sBuxEmTFdDKSzApdLkRgl,0,0,Ảnh,,,,,Trọn đời,81744,81744,2200,2175,19,6,,,5850,4876,974,,81744,0,81744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6919,0,0,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,😀😀,0,11/22/2023 12:15,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02krCS6hTqnMApPvUw7AAz1ZBynAPcmw7JMLHXpdT1DbctSzwJA22N32tj8MWy2PARl,0,0,Ảnh,,,,,Trọn đời,13173,13173,330,,1,2,,,296,221,75,,13173,0,13173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,1 nụ cười = 10 thang thuốc bổ 😗,0,11/22/2023 17:38,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0dFD3oYk4TfFKXM8PPvScJmD8FuQyVCtkYbvSM9Ugqe6vbgyat9pStHxxUoXN8GRvl,0,0,Ảnh,,,,,Trọn đời,20447,20447,734,707,18,9,,,582,426,156,,20447,0,20447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,#MarryMyHusband tung still cuts cho nhân vật Kang Jiwon do #ParkMinYoung thủ vai ✨,0,11/22/2023 18:42,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid037dzBeMVVurzEGd19AR8FdXmeg3U8hJHikLiw9ymazSzstWvxgHZm9fveY5XKttzjl,0,0,Ảnh,,,,,Trọn đời,87440,84694,2959,2878,72,9,1,,4813,4067,745,1,87440,0,84694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,1,1,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,Thời gian bỏ quên 🫶🫶,0,11/23/2023 10:19,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0v14wwrVNBYFohCUy5Lf7WZDMrCM7ZipNqjCFM5jLPd4j8nvhkWmHr43xotFbmhnPl,0,0,Ảnh,,,,,Trọn đời,1205225,1178301,44691,43915,501,275,17,,114903,112755,2148,,1205225,0,1178301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124491,17,17,,,,,,,,,,,,,,,,,
8.54E+14,1.01E+14,Fanpage ,,"Phim đã kết thúc mà dư âm thì vẫn còn đó...

#TwinklingWatermelon",84,11/23/2023 12:21,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid0DkbQYrv3C5XkbrJpB8ds4YAdE2ASJXyLqAU7TxCcJ8Ei35jvxhLGJV8JQgbfdLyCl,0,0,Video,,,,,Trọn đời,452272,435151,19361,19076,68,217,2,4,27551,27486,,65,452272,0,435151,0,257382,69515,253966,69515,0,257382,0,0,0,0,7288753.482,3228.572,1031856.943,0,19.965,5.285,18.278,0,40505,6,6,8323838.997,19.717,0,0,0,107560,65139,14682,16659,9567,1623,2473,459,561,430,189,186
8.54E+14,1.01E+14,Fanpage ,,Động vào em là anh chạm ngay 😄,55,11/23/2023 15:52,N/A,https://www.facebook.com/FCHuongQuocvn/posts/pfbid02SkoEjGDT5iUzbStwPZFwT86GPLuvSWUgg3Zq8sZD1hNWchZyyogy9pkqxHZGXN9Ml,0,0,Video,,,,,Trọn đời,174024,165095,4363,4278,11,74,,,9144,9116,,28,174024,0,165095,0,100401,0,100296,0,0,100401,0,0,0,0,1936212.701,755.247,301932.813,0,13.964,7.125,14.473,0,11942,0,0,2238900.761,14.025,0,0,0,38785,26744,7355,6924,3996,870,899,204,192,172,51,76
